0	0.5
0.05	0.50625
0.3	0.53743
0.907408	0.61152
1.51848	0.681189
2.09797	0.74058
2.64427	0.789537
3.16938	0.829867
3.68391	0.86318
4.19564	0.890691
4.71045	0.913349
5.23318	0.931922
5.76805	0.947051
6.31901	0.959282
6.88991	0.96908
7.4847	0.97685
8.10754	0.982939
8.76297	0.987648
9.45606	0.991234
10.1926	0.993918
