0	0	1	0
0.020944	0.020944	1	0.501974
0.0418879	0.0418052	0.996052	0.503924
0.0628319	0.0625014	0.988172	0.505821
0.0837758	0.0829509	0.976391	0.507633
0.10472	0.103073	0.960755	0.509333
0.125664	0.122788	0.941326	0.510893
0.146608	0.142018	0.918181	0.51229
0.167552	0.160688	0.891411	0.5135
0.188496	0.178723	0.861122	0.514505
0.20944	0.196053	0.827434	0.515289
0.230383	0.212609	0.790479	0.51584
0.251327	0.228325	0.750403	0.516148
0.272271	0.24314	0.707365	0.51621
0.293215	0.256995	0.661534	0.516023
0.314159	0.269836	0.613091	0.515592
0.335103	0.281611	0.562228	0.514922
0.356047	0.292275	0.509146	0.514025
0.376991	0.301784	0.454053	0.512914
0.397935	0.310103	0.397168	0.511608
0.418879	0.317197	0.338715	0.510126
0.439823	0.323038	0.278925	0.508492
0.460767	0.327605	0.218034	0.506732
0.481711	0.330878	0.156282	0.504874
0.502655	0.332845	0.0939128	0.502946
0.523599	0.333498	0.0311729	0.50098
0.544543	0.332834	-0.0316899	0.499006
0.565487	0.330857	-0.0944277	0.497056
0.586431	0.327573	-0.156793	0.495159
0.607375	0.322996	-0.218539	0.493347
0.628319	0.317143	-0.279422	0.491648
0.649262	0.310039	-0.339202	0.490088
0.670206	0.301711	-0.397643	0.488693
0.69115	0.292192	-0.454514	0.487483
0.712094	0.281519	-0.509591	0.486479
0.733038	0.269735	-0.562656	0.485696
0.753982	0.256885	-0.6135	0.485147
0.774926	0.243022	-0.661922	0.484839
0.79587	0.2282	-0.70773	0.484779
0.816814	0.212476	-0.750745	0.484966
0.837758	0.195914	-0.790796	0.485398
0.858702	0.178578	-0.827724	0.486069
0.879646	0.160537	-0.861386	0.486967
0.90059	0.141862	-0.891646	0.488079
0.921534	0.122628	-0.918386	0.489386
0.942478	0.102909	-0.941501	0.490868
0.963422	0.0827839	-0.960899	0.492503
0.984366	0.0623321	-0.976504	0.494263
1.00531	0.0416342	-0.988253	0.496122
1.02625	0.0207719	-0.996101	0.49805
1.0472	-0.000172419	-1.00002	0.500016
1.06814	-0.021116	-0.999984	0.50199
1.08909	-0.0419763	-0.996003	0.50394
1.11003	-0.0626708	-0.988091	0.505836
1.13097	-0.0831179	-0.976278	0.507648
1.15192	-0.103237	-0.96061	0.509347
1.17286	-0.122948	-0.941151	0.510906
1.19381	-0.142174	-0.917976	0.512301
1.21475	-0.160839	-0.891176	0.513509
1.23569	-0.178869	-0.860859	0.514512
1.25664	-0.196193	-0.827143	0.515294
1.27758	-0.212742	-0.790161	0.515843
1.29852	-0.228451	-0.750061	0.51615
1.31947	-0.243258	-0.706999	0.516209
1.34041	-0.257105	-0.661146	0.516021
1.36136	-0.269937	-0.612682	0.515587
1.3823	-0.281704	-0.5618	0.514916
1.40324	-0.292358	-0.508701	0.514017
1.42419	-0.301858	-0.453592	0.512904
1.44513	-0.310166	-0.396694	0.511596
1.46608	-0.31725	-0.338229	0.510113
1.48702	-0.323081	-0.278428	0.508478
1.50796	-0.327637	-0.217529	0.506717
1.52891	-0.3309	-0.155771	0.504858
1.54985	-0.332856	-0.0933978	0.50293
1.5708	-0.333498	-0.0306559	0.500964
1.59174	-0.332823	0.0322069	0.49899
1.61268	-0.330835	0.0949426	0.49704
1.63363	-0.32754	0.157304	0.495144
1.65457	-0.322953	0.219043	0.493333
1.67552	-0.31709	0.279919	0.491635
1.69646	-0.309976	0.339689	0.490076
1.7174	-0.301637	0.398118	0.488682
1.73835	-0.292108	0.454975	0.487474
1.75929	-0.281426	0.510036	0.486472
1.78024	-0.269633	0.563084	0.485691
1.80118	-0.256775	0.613908	0.485143
1.82212	-0.242904	0.662309	0.484838
1.84307	-0.228074	0.708096	0.484779
1.86401	-0.212343	0.751087	0.484969
1.88496	-0.195774	0.791112	0.485403
1.9059	-0.178432	0.828015	0.486075
1.92684	-0.160386	0.861649	0.486975
1.94779	-0.141706	0.891881	0.488088
1.96873	-0.122467	0.918592	0.489397
1.98968	-0.102745	0.941676	0.490881
2.01062	-0.0826169	0.961043	0.492517
2.03156	-0.0621627	0.976616	0.494278
2.05251	-0.0414631	0.988333	0.496138
2.07345	-0.0205998	0.996149	0.498066
2.0944	0.000344837	1.00003	0.500033
2.11534	0.0212881	0.999967	0.502006
2.13628	0.0421473	0.995954	0.503956
2.15723	0.0628401	0.98801	0.505852
2.17817	0.0832849	0.976165	0.507662
2.19911	0.103401	0.960466	0.50936
2.22006	0.123109	0.940975	0.510918
2.241	0.14233	0.91777	0.512311
2.26195	0.16099	0.890941	0.513518
2.28289	0.179014	0.860595	0.51452
2.30383	0.196332	0.826852	0.5153
2.32478	0.212874	0.789844	0.515847
2.34572	0.228576	0.749718	0.516151
2.36667	0.243376	0.706633	0.516208
2.38761	0.257215	0.660757	0.516018
2.40855	0.270038	0.612273	0.515583
2.4295	0.281796	0.561372	0.514909
2.45044	0.292441	0.508255	0.514008
2.47139	0.301931	0.453131	0.512894
2.49233	0.310229	0.396219	0.511585
2.51327	0.317303	0.337742	0.5101
2.53422	0.323124	0.277932	0.508464
2.55516	0.327669	0.217024	0.506702
2.57611	0.330921	0.15526	0.504842
2.59705	0.332866	0.0928828	0.502914
2.61799	0.333498	0.0301389	0.500947
2.63894	0.332812	-0.0327239	0.498974
2.65988	0.330813	-0.0954576	0.497024
2.68083	0.327508	-0.157814	0.495129
2.70177	0.32291	-0.219548	0.493318
2.72271	0.317037	-0.280415	0.491621
2.74366	0.309912	-0.340175	0.490064
2.7646	0.301564	-0.398592	0.488671
